일시,최저기온(°C),최고기온(°C),일강수량(mm),평균 풍속(m/s),평균 상대습도(%),가조시간(hr),합계 일사량(MJ/m2),평균 전운량(1/10),총량(kw)
2017-08-10,25.9,33.1,,2.0,77.8,13.6,15.31,8.0,599.04
2017-08-11,24.7,30.7,0.0,2.8,71.8,13.6,16.66,5.4,602.4
2017-08-12,23.2,30.7,,2.8,68.0,13.6,13.55,5.1,678.48
2017-08-13,22.9,29.3,0.0,3.0,72.1,13.6,12.15,8.6,495.12
2017-08-14,21.9,24.7,28.3,3.2,90.4,13.5,3.05,10.0,137.76
2017-08-15,21.9,27.7,6.1,2.4,86.4,13.5,7.81,9.6,316.56
2017-08-16,24.6,27.8,4.7,1.7,87.4,13.5,5.87,9.5,264.48
2017-08-17,23.7,28.7,,2.2,80.1,13.4,14.43,7.9,552.96
2017-08-18,24.1,29.2,0.0,2.0,80.6,13.4,11.12,7.9,635.28
2017-08-19,24.1,28.9,,2.5,80.4,13.4,14.86,6.9,663.84
2017-08-20,24.5,29.1,0.7,2.4,83.1,13.3,11.97,8.5,542.64
2017-08-21,26.2,29.5,0.2,4.5,82.1,13.3,10.49,9.0,417.36
2017-08-22,25.5,29.2,27.2,4.5,87.1,13.3,10.3,7.9,396.96
2017-08-23,26.1,31.7,,5.1,82.6,13.2,20.02,6.0,897.36
2017-08-24,27.3,32.9,0.7,6.2,76.6,13.2,20.12,6.5,948.72
2017-08-25,25.3,29.7,0.0,3.2,77.9,13.2,14.61,6.1,529.68
2017-08-26,23.3,30.1,,2.2,46.0,13.1,22.84,4.8,967.92
2017-08-27,21.8,29.4,,2.0,57.8,13.1,23.67,1.8,1037.52
2017-08-28,21.7,29.5,,3.5,68.1,13.1,20.65,3.1,939.84
2017-08-29,22.6,28.9,,3.3,72.6,13.0,16.81,6.1,703.92
2017-08-30,21.1,28.8,,2.5,63.4,13.0,15.23,7.5,675.12
2017-08-31,18.7,28.5,,3.1,53.4,12.9,20.51,4.3,911.04
2017-09-01,19.9,28.5,,3.5,57.9,12.9,18.56,3.8,867.36
2017-09-02,19.0,27.5,,3.2,58.8,12.9,15.77,5.4,779.76
2017-09-03,19.4,27.8,,3.1,62.5,12.8,20.94,5.5,931.92
2017-09-04,21.3,28.0,,2.9,67.8,12.8,11.25,8.5,532.32
2017-09-05,21.9,26.4,0.6,2.2,79.0,12.8,5.23,9.0,282.24
2017-09-06,21.6,25.6,33.0,1.3,93.3,12.7,3.79,10.0,174.24
2017-09-07,18.7,24.5,11.8,2.2,85.8,12.7,8.83,7.1,349.68
2017-09-08,20.0,28.9,,2.4,69.3,12.7,21.15,0.5,951.36
2017-09-09,20.8,29.7,,1.6,71.3,12.6,16.87,5.9,767.04
2017-09-10,21.5,28.2,,1.8,72.1,12.6,17.06,7.9,774.48
2017-09-11,21.3,25.7,264.1,3.0,92.1,12.6,4.86,9.5,188.16
2017-09-12,20.9,28.6,,2.3,72.5,12.5,21.76,2.1,994.56
2017-09-13,19.6,27.8,,3.3,51.9,12.5,21.69,0.4,1058.64
2017-09-14,19.3,27.3,,3.3,62.9,12.5,21.55,3.5,1025.52
2017-09-15,21.2,24.3,,4.8,56.8,12.4,10.76,8.5,556.08
2017-09-16,21.0,24.4,0.0,4.6,71.1,12.4,4.73,9.9,288.24
2017-09-17,19.9,24.2,7.2,3.4,85.5,12.3,5.12,7.5,284.64
2017-09-18,18.3,26.8,,3.1,74.9,12.3,20.52,1.0,942.0
2017-09-19,19.2,26.7,,4.3,70.4,12.3,13.29,6.5,655.92
2017-09-20,19.3,26.0,,3.8,56.5,12.2,9.43,7.0,413.04
2017-09-21,18.0,25.6,,2.2,63.8,12.2,16.54,4.0,845.28
2017-09-22,19.2,26.6,,2.3,71.6,12.2,16.0,4.3,731.04
2017-09-23,19.3,26.5,,2.0,67.3,12.1,10.33,6.8,504.24
2017-09-24,18.5,27.6,,2.0,65.9,12.1,17.09,1.9,867.6
2017-09-25,20.8,28.1,,2.6,67.3,12.1,16.89,3.5,849.6
2017-09-26,20.6,27.0,,2.7,72.4,12.0,18.54,5.4,939.84
2017-09-27,19.1,22.0,18.3,2.7,87.6,12.0,1.46,9.6,134.64
2017-09-28,18.2,25.3,,3.1,67.9,12.0,14.49,4.8,765.36
2017-09-29,14.5,23.3,,2.5,44.5,11.9,18.7,2.3,1023.12
2017-09-30,15.2,25.6,,2.3,48.9,11.9,18.16,0.5,992.16
2017-10-01,16.7,23.2,5.0,2.4,66.3,11.8,3.5,8.8,224.88
2017-10-02,18.9,25.7,104.6,2.6,87.4,11.8,7.53,9.3,342.72
2017-10-03,18.8,25.3,0.0,2.8,73.0,11.8,13.4,6.1,840.48
2017-10-04,17.4,23.5,0.0,3.2,67.8,11.7,11.68,8.1,630.48
2017-10-05,16.8,22.4,1.5,3.3,67.9,11.7,7.6,9.6,409.44
2017-10-06,16.4,21.4,9.0,2.1,92.8,11.7,4.48,9.6,201.6
2017-10-07,18.3,25.4,,1.8,81.5,11.6,9.79,5.4,482.88
2017-10-08,18.2,26.4,,2.0,78.0,11.6,17.03,1.5,866.16
2017-10-09,19.2,26.9,,2.2,77.6,11.5,16.56,0.5,895.44
2017-10-10,20.1,28.7,,2.3,76.8,11.5,16.01,2.8,856.56
2017-10-11,20.3,26.2,0.0,2.5,80.8,11.5,8.21,8.1,432.48
2017-10-12,13.6,20.3,6.7,2.6,84.5,11.4,0.6,10.0,71.04
2017-10-13,12.7,22.0,0.1,3.3,66.3,11.4,16.61,4.6,953.04
2017-10-14,13.8,22.0,,3.1,57.4,11.4,10.73,6.8,639.12
2017-10-15,13.7,17.3,10.2,3.6,77.5,11.3,2.29,9.9,206.88
2017-10-16,16.2,20.2,0.0,3.5,65.1,11.3,3.86,9.0,235.68
2017-10-17,15.9,21.8,,3.5,66.1,11.3,5.01,7.9,285.36
2017-10-18,16.4,18.7,0.0,4.0,62.4,11.2,2.63,9.4,173.28
2017-10-19,15.6,22.2,,3.5,64.5,11.2,9.46,8.0,600.96
2017-10-20,15.6,22.8,,3.5,65.4,11.2,11.22,2.4,728.16
2017-10-21,15.3,22.6,,3.9,63.6,11.1,11.92,4.4,772.32
2017-10-22,15.6,21.9,,5.7,58.3,11.1,8.84,6.0,640.32
2017-10-23,13.3,20.1,,3.5,51.9,11.1,11.08,5.9,641.28
2017-10-24,11.6,19.9,1.2,2.0,68.5,11.0,7.17,6.3,331.2
2017-10-25,11.0,20.8,,2.0,57.8,11.0,13.9,0.1,860.4
2017-10-26,11.3,21.0,,1.4,69.3,11.0,12.08,3.8,693.6
2017-10-27,13.4,22.7,,1.9,70.4,10.9,11.14,4.9,704.64
2017-10-28,15.8,20.7,,3.1,73.3,10.9,3.39,8.8,259.2
2017-10-29,10.4,23.7,,3.7,51.6,10.9,12.12,2.6,781.68
2017-10-30,7.3,17.2,,3.8,37.0,10.8,14.32,0.0,897.84
2017-10-31,7.6,19.4,,2.5,36.3,10.8,14.96,0.9,902.4
2017-11-01,10.1,21.6,,3.0,46.3,10.8,12.9,1.9,849.12
2017-11-02,12.2,21.5,,2.4,56.8,10.7,10.74,6.1,730.08
2017-11-03,12.5,23.2,,3.1,56.9,10.7,10.6,0.9,746.4
2017-11-04,7.0,16.3,,3.1,51.8,10.7,11.85,1.3,709.44
2017-11-05,6.9,18.1,,2.9,49.1,10.6,11.99,0.0,843.6
2017-11-06,8.4,19.4,,3.0,56.1,10.6,11.18,1.1,796.32
2017-11-07,11.8,19.7,,2.9,69.1,10.6,5.12,7.5,391.68
2017-11-08,13.9,23.6,,2.9,51.8,10.5,9.71,3.3,667.92
2017-11-09,10.8,20.3,,2.1,49.5,10.5,10.18,0.0,705.84
2017-11-10,11.5,21.1,0.0,4.0,63.0,10.5,6.85,4.1,555.84
2017-11-11,6.5,15.2,,2.9,39.3,10.5,10.59,0.0,788.64
2017-11-12,7.3,17.7,,2.3,46.5,10.4,8.59,3.5,683.28
2017-11-13,9.0,18.2,,3.2,62.0,10.4,8.06,6.5,648.48
2017-11-14,8.7,18.4,,2.4,37.8,10.4,9.09,3.5,661.68
2017-11-15,5.2,14.8,,3.3,38.4,10.3,10.14,0.9,646.56
2017-11-16,3.2,12.3,,2.1,46.0,10.3,11.58,0.0,724.08
2017-11-17,5.3,15.7,0.3,1.7,57.9,10.3,6.16,7.1,359.04
2017-11-18,0.9,11.6,0.0,4.2,31.0,10.3,10.62,2.9,755.52
2017-11-19,-1.0,7.3,,2.8,32.5,10.2,12.5,3.5,756.24
2017-11-20,2.4,11.1,,2.3,35.6,10.2,11.98,2.8,735.36
2017-11-21,4.3,12.8,,3.3,53.1,10.2,11.23,2.3,650.4
2017-11-22,6.5,12.7,,3.1,48.8,10.2,4.92,8.9,245.52
2017-11-23,2.7,10.4,,3.4,40.1,10.1,11.22,1.1,654.48
2017-11-24,1.9,11.0,,3.9,47.6,10.1,10.99,1.5,536.64
2017-11-25,1.6,11.6,,3.0,55.4,10.1,9.97,5.3,565.68
2017-11-26,8.0,16.8,,3.2,57.1,10.1,5.81,6.3,366.24
2017-11-27,7.7,17.3,,2.1,63.3,10.1,9.06,2.6,542.64
2017-11-28,10.7,19.8,,3.6,68.6,10.0,6.28,3.5,425.04
2017-11-29,10.4,17.2,,2.5,47.9,10.0,3.75,5.9,330.96
2017-11-30,1.7,11.1,,3.4,20.1,10.0,5.48,6.3,401.28
2017-12-01,-1.3,7.9,,3.0,26.6,10.0,12.24,1.4,722.4
2017-12-02,0.4,10.7,,2.2,38.3,10.0,10.47,3.1,586.56
2017-12-03,3.0,14.5,,2.1,48.4,10.0,9.04,4.3,508.32
2017-12-04,-0.5,11.6,,3.4,41.8,9.9,8.71,2.3,503.52
2017-12-05,-2.4,4.8,,3.2,34.9,9.9,11.75,0.0,701.76
2017-12-06,-1.6,9.8,,1.9,45.6,9.9,10.68,0.0,618.48
2017-12-07,3.4,11.6,,2.8,49.8,9.9,8.59,4.6,473.28
2017-12-08,-1.2,5.6,,3.5,32.0,9.9,11.62,0.4,678.48
2017-12-09,-1.9,8.5,,2.3,49.1,9.9,9.34,3.8,521.76
2017-12-10,3.9,10.8,0.2,3.4,60.9,9.9,5.33,5.4,338.88
2017-12-11,-3.2,5.7,,6.4,37.6,9.8,11.21,1.3,667.92
2017-12-12,-6.1,1.6,,2.4,30.5,9.9,11.29,1.0,684.48
2017-12-13,-5.8,4.5,,3.3,20.6,9.8,11.55,0.0,685.68
2017-12-14,-3.4,9.8,,1.4,20.1,9.8,9.67,4.8,561.36
2017-12-15,1.0,9.9,,2.0,22.9,9.8,10.01,3.6,577.68
2017-12-16,-2.8,5.4,,2.8,38.3,9.8,8.54,3.8,454.08
2017-12-17,-5.4,2.8,,2.9,32.5,9.8,11.48,0.0,684.48
2017-12-18,-3.2,7.5,,3.1,46.1,9.8,10.47,1.3,609.84
2017-12-19,-1.0,7.6,,3.5,41.0,9.8,10.39,1.1,591.12
2017-12-20,-2.9,8.2,,3.2,33.6,9.8,11.23,0.0,652.8
2017-12-21,0.8,9.8,,2.5,38.3,9.8,11.1,0.0,634.8
2017-12-22,0.4,10.6,,3.2,44.9,9.8,10.78,0.9,613.92
2017-12-23,4.0,13.4,,3.0,48.6,9.8,9.22,4.4,492.72
2017-12-24,4.2,13.4,10.4,4.2,68.9,9.8,1.89,7.4,66.96
2017-12-25,0.1,7.5,,3.3,38.0,9.8,11.43,0.0,671.28
2017-12-26,-0.7,8.9,,3.5,38.9,9.8,9.26,1.3,440.16
2017-12-27,-4.5,3.7,,2.5,21.5,9.8,11.78,0.0,694.8
2017-12-28,-1.5,6.2,,3.2,36.9,9.8,8.01,3.1,431.76
2017-12-29,1.3,11.4,,2.4,53.0,9.8,9.18,0.6,504.96
2017-12-30,2.6,12.6,,2.0,57.9,9.8,7.89,6.1,422.64
2017-12-31,1.2,9.3,0.0,3.8,42.3,9.8,10.67,1.4,630.72
2018-01-01,-1.1,7.4,,2.7,32.0,9.9,11.66,0.0,684.24
2018-01-02,-0.3,9.4,,2.2,39.6,9.9,9.87,1.9,568.56
2018-01-03,-0.2,6.9,,2.8,24.5,9.9,11.39,3.6,654.0
2018-01-04,-1.7,7.7,,2.3,38.3,9.9,7.82,7.4,421.68
2018-01-05,0.7,9.7,0.8,2.6,46.6,9.9,9.6,3.8,564.96
2018-01-06,-0.8,8.5,,3.0,33.6,9.9,11.67,0.4,684.72
2018-01-07,0.4,9.4,0.1,1.2,48.0,9.9,4.48,7.8,208.56
2018-01-08,4.3,7.4,6.4,2.8,83.6,9.9,1.47,9.4,60.48
2018-01-09,0.1,4.7,,6.6,47.0,9.9,11.31,3.4,659.52
2018-01-10,-4.8,2.5,0.2,4.1,51.9,10.0,9.68,2.1,563.76
2018-01-11,-7.4,0.0,,4.3,42.6,10.0,12.36,0.0,745.92
2018-01-12,-9.4,0.1,,3.1,34.5,10.0,12.67,0.0,750.48
2018-01-13,-5.7,5.6,,2.1,46.3,10.0,10.34,0.6,598.56
2018-01-14,-1.1,9.1,,1.7,60.5,10.0,8.64,3.6,520.8
2018-01-15,4.2,14.0,0.1,3.9,62.4,10.1,11.72,2.1,681.6
2018-01-16,5.5,11.0,27.6,3.1,84.4,10.1,1.12,9.5,33.6
2018-01-17,5.4,8.3,5.4,2.8,90.5,10.1,3.47,6.3,150.0
2018-01-18,4.1,11.6,,3.2,67.8,10.1,10.14,3.1,576.72
2018-01-19,1.8,11.9,,3.4,39.0,10.1,11.58,0.9,710.4
2018-01-20,0.7,10.5,,3.4,36.5,10.2,11.07,0.6,666.0
2018-01-21,2.1,11.5,,2.3,38.3,10.2,9.08,5.8,576.96
2018-01-22,4.7,7.6,0.3,3.1,62.4,10.2,5.4,6.9,281.04
2018-01-23,-5.4,6.1,,4.4,36.3,10.2,12.79,1.3,780.72
2018-01-24,-9.8,-2.2,,3.7,29.8,10.3,13.15,1.3,797.28
2018-01-25,-9.8,0.2,,3.6,22.3,10.3,13.87,5.5,848.16
2018-01-26,-9.9,0.3,,2.8,23.9,10.3,14.16,1.5,872.64
2018-01-27,-8.6,5.4,,2.4,24.5,10.3,13.77,2.5,840.0
2018-01-28,-1.0,5.5,,3.0,30.5,10.4,11.42,5.8,694.32
2018-01-29,-6.0,2.4,,2.7,33.0,10.4,13.48,1.0,763.2
2018-01-30,-6.8,3.0,,3.2,34.0,10.4,13.33,4.1,620.88
2018-01-31,-3.4,6.8,,2.7,39.9,10.5,8.96,7.1,518.88
2018-02-01,-0.6,9.4,,2.5,33.5,10.5,13.04,0.1,825.84
2018-02-02,-0.8,7.4,,2.7,25.3,10.5,9.77,6.5,529.44
2018-02-03,-4.8,4.3,,4.2,28.8,10.5,14.36,0.0,885.6
2018-02-04,-8.0,-0.2,,4.4,30.5,10.6,15.09,0.0,942.0
2018-02-05,-8.0,1.5,,4.1,30.0,10.6,14.71,0.0,906.96
2018-02-06,-8.9,0.5,,3.6,27.6,10.6,15.35,0.0,954.0
2018-02-07,-9.6,3.1,,3.0,31.4,10.7,15.54,0.0,951.12
2018-02-08,-4.5,6.8,,2.3,32.0,10.7,13.4,1.5,818.64
2018-02-09,0.0,10.9,0.2,2.8,57.3,10.7,10.18,7.6,587.52
2018-02-10,1.1,11.6,,3.2,40.6,10.8,7.88,7.5,446.16
2018-02-11,-4.6,3.5,,4.5,35.6,10.8,13.63,2.4,741.12
2018-02-12,-4.0,3.5,,5.7,44.1,10.8,15.75,1.3,949.2
2018-02-13,-2.6,6.7,,4.3,42.5,10.9,15.64,0.0,927.84
2018-02-14,1.9,12.9,,7.1,59.5,10.9,12.7,4.5,708.48
2018-02-15,5.1,11.9,,2.2,55.6,10.9,10.18,7.0,564.48
2018-02-16,3.6,11.6,,2.0,51.3,11.0,8.2,6.1,486.72
2018-02-17,0.2,9.5,,3.5,20.9,11.0,16.37,2.6,994.08
2018-02-18,0.1,9.9,,2.4,26.9,11.0,11.46,7.1,653.52
2018-02-19,4.1,11.2,,1.8,39.3,11.1,9.3,7.5,491.04
2018-02-20,3.2,13.8,,2.3,32.6,11.1,13.78,4.1,798.24
2018-02-21,2.6,9.8,,3.3,33.6,11.1,11.14,5.5,630.96
2018-02-22,0.2,8.9,,4.6,28.4,11.2,14.94,2.5,856.32
2018-02-23,1.9,12.3,,5.3,48.8,11.2,14.6,0.0,576.48
2018-02-24,5.5,14.7,,4.0,50.1,11.3,14.23,5.3,773.04
2018-02-25,5.6,13.9,0.0,2.2,73.9,11.3,8.83,7.4,569.04
2018-02-26,3.2,11.9,,2.7,53.1,11.3,15.49,0.0,936.24
2018-02-27,4.2,14.7,,2.6,59.8,11.3,12.71,4.5,749.76
2018-02-28,7.6,12.3,52.3,3.8,78.6,11.4,1.04,9.8,97.92
2018-03-01,2.7,12.0,,6.7,43.8,11.4,13.03,4.4,915.36
2018-03-02,-0.7,9.8,,3.5,41.6,11.5,15.78,2.4,1057.2
2018-03-03,4.1,16.4,,2.8,59.4,11.5,9.39,3.6,621.6
2018-03-04,10.2,15.4,39.1,3.0,82.1,11.5,3.22,8.3,260.16
2018-03-05,3.4,13.4,7.7,4.6,83.5,11.6,0.46,8.9,92.4
2018-03-06,3.1,11.4,,4.1,59.5,11.6,12.83,5.1,962.16
2018-03-07,5.0,9.7,3.8,4.1,69.1,11.6,1.48,9.8,293.28
2018-03-08,4.2,6.3,23.5,3.6,86.8,11.7,1.52,9.0,88.56
2018-03-09,2.2,9.4,,2.3,69.3,11.7,4.67,7.0,377.28
2018-03-10,3.4,11.2,,3.2,63.3,11.8,8.17,4.1,818.16
2018-03-11,4.3,15.6,,3.4,41.9,11.8,16.54,0.0,1048.08
2018-03-12,6.0,15.8,,3.4,56.6,11.8,15.45,0.0,993.12
2018-03-13,9.7,17.3,,5.7,71.0,11.9,13.35,0.1,1043.76
2018-03-14,12.4,19.0,,5.0,73.4,11.9,14.03,2.8,998.64
2018-03-15,10.1,15.6,62.0,4.9,92.3,11.9,1.52,9.9,33.36
2018-03-16,2.4,10.3,2.5,5.3,62.4,12.0,9.2,6.4,693.6
2018-03-17,2.3,10.8,,3.1,61.6,12.0,16.89,3.8,1087.68
2018-03-18,4.9,16.4,5.0,1.6,77.1,12.1,9.13,7.8,488.88
2018-03-19,5.4,12.8,37.1,4.4,90.8,12.1,1.35,10.0,147.36
2018-03-20,3.0,8.5,3.4,6.6,65.0,12.1,3.66,9.9,493.92
2018-03-21,1.0,4.4,22.0,4.7,86.3,12.2,3.59,10.0,181.44
2018-03-22,2.0,14.3,,3.3,61.0,12.2,13.63,3.5,917.76
2018-03-23,4.7,15.6,,3.2,53.5,12.2,15.44,0.0,1092.72
2018-03-24,6.6,18.5,,3.9,44.9,12.3,14.77,1.5,958.56
2018-03-25,8.8,19.4,,3.5,50.5,12.3,14.08,0.0,1069.2
2018-03-26,12.1,21.4,,3.4,39.8,12.3,16.54,1.0,1026.72
2018-03-27,11.4,21.1,,4.2,41.3,12.4,15.26,0.0,1041.84
2018-03-28,11.5,19.4,,4.7,58.0,12.4,14.9,0.3,1070.16
2018-03-29,11.2,22.3,,3.2,61.4,12.4,12.38,1.4,887.04
2018-03-30,10.2,17.2,,4.0,52.4,12.5,17.2,0.0,1056.48
2018-03-31,9.0,18.3,,2.6,49.4,12.5,15.71,0.0,970.8
2018-04-01,13.4,19.5,,4.6,64.1,12.6,10.96,5.5,748.56
2018-04-02,15.3,21.3,,4.8,76.4,12.6,15.47,0.6,1011.6
2018-04-03,15.6,21.5,,5.3,78.0,12.6,15.85,2.8,954.96
2018-04-04,8.5,17.6,5.9,3.4,85.5,12.7,1.0,10.0,156.72
2018-04-05,8.8,12.1,0.0,3.2,75.4,12.7,3.82,10.0,270.48
2018-04-06,6.6,16.4,21.0,4.2,64.4,12.7,9.0,7.3,578.88
2018-04-07,4.1,10.2,,6.6,37.1,12.8,17.61,4.5,866.4
2018-04-08,3.0,11.9,,5.7,52.0,12.8,19.87,1.9,1080.96
2018-04-09,10.8,18.8,,4.1,60.9,12.8,16.81,4.0,1005.36
2018-04-10,9.6,18.3,,6.5,76.4,12.9,10.75,6.4,637.44
2018-04-11,15.7,22.2,0.2,6.6,55.6,12.9,17.46,6.1,960.72
2018-04-12,13.0,21.3,,3.2,29.1,13.0,9.53,6.5,738.24
2018-04-13,11.6,17.4,,3.4,40.6,13.0,6.95,8.0,609.84
2018-04-14,11.1,16.4,34.1,3.1,86.1,13.0,0.7,9.9,41.04
2018-04-15,9.5,19.6,,2.9,51.0,13.1,17.61,3.8,1080.72
2018-04-16,8.5,16.7,,3.2,58.5,13.1,13.54,5.0,932.64
2018-04-17,11.0,17.8,,2.4,70.8,13.1,12.14,4.6,818.64
2018-04-18,12.1,19.8,,3.7,56.9,13.2,17.81,0.0,1093.2
2018-04-19,11.4,19.3,,4.0,51.1,13.2,18.32,0.0,1109.28
2018-04-20,14.5,23.9,,2.4,44.6,13.2,19.32,0.0,1039.92
2018-04-21,13.8,23.3,,3.9,54.6,13.3,23.1,2.9,1093.68
2018-04-22,13.5,22.4,0.0,3.3,72.3,13.3,11.41,9.1,365.52
2018-04-23,11.0,13.5,34.8,4.2,88.9,13.3,1.61,10.0,90.72
2018-04-24,10.6,14.7,60.4,4.7,81.5,13.4,8.76,9.8,320.88
2018-04-25,8.0,18.6,,2.2,47.3,13.4,23.19,0.4,1124.4
2018-04-26,9.3,18.1,,2.5,61.8,13.4,18.87,5.6,970.8
2018-04-27,12.4,24.3,,2.8,53.5,13.5,17.04,2.9,914.88
2018-04-28,11.1,20.7,,3.5,63.9,13.5,23.16,0.0,1090.56
2018-04-29,14.5,21.1,,5.6,66.0,13.5,22.21,2.8,1056.72
2018-04-30,15.2,22.7,,5.2,67.6,13.6,17.25,3.8,873.6
2018-05-01,16.1,22.6,0.0,1.9,68.6,13.6,9.05,8.8,520.56
2018-05-02,13.0,17.5,17.0,2.5,91.6,13.6,1.22,8.6,116.16
2018-05-03,11.2,19.7,0.0,6.3,46.6,13.7,16.99,1.1,1058.4
2018-05-04,10.2,18.5,,6.7,48.1,13.7,27.4,0.3,1137.6
2018-05-05,13.6,20.2,,6.6,59.9,13.7,25.06,5.6,1000.08
2018-05-06,14.8,17.6,42.0,4.2,92.8,13.8,1.15,10.0,10.32
2018-05-07,13.9,16.7,30.7,2.3,90.9,13.8,4.94,9.5,195.84
2018-05-08,12.7,15.6,,4.6,72.0,13.8,5.66,9.3,350.88
2018-05-09,11.3,16.7,,3.5,64.9,13.8,15.66,6.9,846.0
2018-05-10,9.8,18.3,,2.9,71.5,13.9,23.36,1.6,1111.68
2018-05-11,12.7,21.3,,4.0,57.0,13.9,17.85,4.5,1037.52
2018-05-12,16.3,18.9,2.6,5.5,82.5,13.9,0.22,9.9,161.52
2018-05-13,16.8,23.3,18.4,4.5,83.4,14.0,25.56,5.3,601.2
2018-05-14,16.0,23.1,,2.9,60.4,14.0,24.19,0.0,1079.28
2018-05-15,18.7,25.1,,4.8,67.9,14.0,18.16,5.5,998.4
2018-05-16,19.6,21.6,3.8,8.2,94.9,14.0,2.32,10.0,76.08
2018-05-17,20.0,21.6,6.6,7.9,96.9,14.1,,10.0,65.52
2018-05-18,12.9,20.9,1.9,4.0,91.9,14.1,,10.0,216.96
2018-05-19,12.7,18.8,,4.3,66.0,14.1,,6.5,955.68
2018-05-20,12.3,19.6,,4.4,66.5,14.1,,6.3,970.32
2018-05-21,13.5,22.4,,3.2,71.9,14.2,,6.1,904.56
2018-05-22,14.1,22.4,4.1,2.0,74.9,14.2,,5.5,1053.36
2018-05-23,15.0,24.9,27.6,1.9,77.6,14.2,,4.8,637.68
2018-05-24,14.1,23.8,,3.5,57.4,14.2,,3.0,1110.72
2018-05-25,18.4,26.0,,3.0,51.3,14.2,,6.5,954.24
2018-05-26,17.4,26.6,,2.8,52.9,14.3,,1.1,1073.76
2018-05-27,16.1,24.9,,2.1,75.1,14.3,,6.9,753.6
2018-05-28,17.7,21.3,0.6,1.8,84.1,14.3,,8.3,299.04
2018-05-29,17.5,26.1,,1.9,82.9,14.3,,7.6,930.72
2018-05-30,18.6,26.0,0.5,2.5,79.9,14.3,25.29,7.1,939.36
2018-05-31,17.7,24.0,,2.4,68.1,14.4,21.23,6.0,761.52
2018-06-01,17.4,25.4,,2.3,54.0,14.4,29.96,0.1,1061.76
2018-06-02,19.4,28.2,,2.9,60.4,14.4,28.65,1.5,1029.84
2018-06-03,18.4,25.1,,3.6,71.9,14.4,25.64,3.5,902.64
2018-06-04,16.9,26.3,,3.8,68.0,14.4,26.61,6.9,945.84
2018-06-05,18.7,21.9,5.7,1.9,84.8,14.4,6.84,9.1,240.96
2018-06-06,18.3,26.0,,2.5,79.6,14.4,26.38,3.6,930.96
2018-06-07,18.8,25.5,,3.5,78.1,14.4,29.24,0.3,1040.4
2018-06-08,20.6,27.8,,2.9,68.9,14.5,22.85,4.1,826.32
2018-06-09,18.7,24.7,,3.6,65.9,14.5,23.51,5.1,906.96
2018-06-10,17.0,23.5,5.2,4.0,77.6,14.5,12.1,9.8,571.44
2018-06-11,15.5,21.2,32.9,2.7,86.3,14.5,9.92,9.6,409.2
2018-06-12,16.2,21.6,,2.0,72.3,14.5,11.91,9.6,419.28
2018-06-13,17.4,23.1,,2.3,72.4,14.5,20.64,7.1,679.44
2018-06-14,17.6,23.4,,3.4,72.9,14.5,24.89,5.5,1010.64
2018-06-15,17.1,23.6,,3.5,65.3,14.5,19.77,6.1,753.12
2018-06-16,16.2,22.9,,3.2,68.5,14.5,19.79,5.6,680.16
2018-06-17,15.1,25.9,,2.1,71.0,14.5,22.69,6.5,866.16
2018-06-18,19.8,26.2,0.0,2.2,72.6,14.5,23.82,7.6,881.76
2018-06-19,19.8,26.4,6.8,2.4,86.5,14.5,12.98,9.6,471.84
2018-06-20,19.4,27.0,0.5,2.5,73.3,14.5,25.03,6.0,933.6
2018-06-21,21.0,30.3,,3.1,55.5,14.5,28.3,4.5,1018.08
2018-06-22,20.8,27.5,,1.6,56.5,14.5,22.43,8.3,876.96
2018-06-23,20.8,26.7,0.9,3.5,68.1,14.5,15.94,5.6,569.28
2018-06-24,21.1,31.3,,3.7,67.9,14.5,27.64,0.3,1031.76
2018-06-25,20.8,26.5,,3.3,80.5,14.5,23.98,5.3,891.36
2018-06-26,21.0,24.1,1.5,6.0,93.9,14.5,3.56,9.9,108.0
2018-06-27,22.2,25.1,6.7,7.3,91.9,14.5,5.54,9.6,263.52
2018-06-28,18.5,22.6,131.1,2.9,97.5,14.5,2.91,10.0,95.52
2018-06-29,21.2,24.3,11.0,2.9,96.5,14.5,7.48,9.8,261.12
2018-06-30,19.8,23.0,74.4,1.9,95.9,14.5,2.45,9.5,78.72
2018-07-01,19.8,28.5,13.9,2.2,86.5,14.5,23.13,9.4,745.68
2018-07-02,22.9,29.4,2.7,2.5,86.8,14.5,24.94,9.5,769.92
2018-07-03,22.1,24.4,90.9,4.9,95.9,14.5,5.87,10.0,24.96
2018-07-04,22.2,29.5,1.3,3.8,83.4,14.5,33.08,7.3,953.04
2018-07-05,21.7,25.8,5.3,1.7,94.1,14.5,11.02,10.0,318.0
2018-07-06,19.3,21.7,2.9,3.6,89.9,14.5,3.01,9.8,95.76
2018-07-07,18.6,22.7,,4.1,76.5,14.4,16.41,8.8,562.8
2018-07-08,17.8,23.4,0.0,3.6,80.9,14.4,13.04,9.4,461.04
2018-07-09,18.4,22.3,4.0,2.8,92.8,14.4,9.59,8.8,299.76
2018-07-10,19.5,28.7,,1.6,85.5,14.4,29.95,7.8,915.12
2018-07-11,22.6,30.3,,2.8,78.5,14.4,31.1,5.4,909.6
2018-07-12,25.1,30.3,,4.5,78.3,14.4,30.34,4.9,987.6
2018-07-13,24.8,29.9,,2.8,83.4,14.4,31.02,2.4,991.2
